associatedReferences,scientificName,road_length,survey_days,country,Roadkill_rate_ind_km_y,decimalLatitude,decimalLongitude,iucnStatus,rate_category,species,name_change,Split_species,Order.x,status,IslandEndemic,Volancy,Mass,HWI,Habitat.x,Trophic.Level,Trophic.Niche,LAT,New_Data_Notes,Beak.Length.culmen,Beak.Length.nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Tail.Length,Genus.x,Species.x,Family.x,RedlistCategory,Threat,LogRangeSize,LogBodyMass,Diet,Foraging,Migration,MatingSystem,NestPlacement,Territoriality,Habitat.y,IslandDwelling,LogClutchSize,LogNightLights,LogHumanPopulationDensity,SpeciesID,Order.y,Family.y,Genus.y,Species.y,Taxonomic_Comments,Extinct_full,Extinct_partial,Marine_full,Marine_partial,Migr_dir_full,Migr_dir_partial,Migr_dir_local,Migr_disp_full,Migr_disp_partial,Migr_disp_local,Migr_altitudinal,Irruptive,Nomad_full,Nomad_partial,Nomad_local,Resid_full,Resid_partial,Unknown,Uncertain,Migratory_status_Comments,Triplechecked,Migratory_status,Migratory_status_2,Migratory_status_3
Canal et al. 2018; Canal et al. 2019,Alectoris rufa,10,996,Spain,1.319277108,36.4041302,-5.65593,NT,High,Alectoris rufa,0,NA,Galliformes,NT,No,Volant,527.9,25.8,Shrubland,Herbivore,Herbivore terrestrial,42.6,,23.4,12.7,7.6,8.7,41.3,155.3,39.8,114.7,90.5,Alectoris,rufa,Phasianidae,LC,0,13.7680938451785,6.26883109703223,TerrestrialPlants,GroundForaging,Sedentary,NonCooperative,ExposedGround,none,Terrestrial,No,2.484906649788,1.71693931010876,4.5152454784601,212,GALLIFORMES,Phasianidae,Alectoris,rufa,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"mostly sedentary, but some descent to lower ground noted in winter",1,resident,full resident,full resident
Canal et al. 2018; Canal et al. 2019,Anas platyrhynchos,10,996,Spain,0.073293173,36.3854948,-6.11424,LC,High,Anas platyrhynchos,0,NA,Anseriformes,LC,No,Volant,843.4,50.7,Wetland,Herbivore,Herbivore aquatic,51.63,,58.5,41,20.8,17.8,40.6,263.4,133.5,129.9,86.9,Anas,platyrhynchos,Anatidae,LC,0,17.3928095872729,6.73746505457173,AquaticPlants,AquaticSurface,PartiallyMigratory,NonCooperative,ExposedGround,none,Wetland,No,2.39789527279837,1.24336739677942,3.44998754583159,450,ANSERIFORMES,Anatidae,Anas,diazi,"in HBW a subspecies of platyrhynchos, in HBW online included in fulvigula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,largely sedentary (text on platyrhynchos in HBW),1,resident,full resident,full resident
Canal et al. 2018; Canal et al. 2019,Asio flammeus,10,996,Spain,0.036646586,38.2900508,-4.434591,LC,Medium,Asio flammeus,0,NA,Strigiformes,LC,No,Volant,322.6,47.5,Grassland,Carnivore,Vertivore,49.62,,27.3,13.7,9,13,42.5,297.2,141,156.2,146.5,Asio,flammeus,Strigidae,LC,0,17.5011910332973,5.77644416335079,Vertebrates,AerialScreaning,Migratory,NonCooperative,ExposedGround,weak,Terrestrial,No,2.01490302054226,1.04003143348612,2.54944517092557,2997,STRIGIFORMES,Strigidae,Asio,flammeus,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"thought to be highly migratory in N part of range, though perhaps nomadic (food supply), present throughout year in lower latitudes",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Asio otus,10,996,Spain,0.109939759,37.0623901,-5.32774,LC,High,Asio otus,0,NA,Strigiformes,LC,No,Volant,296.6,41.2,Forest,Carnivore,Vertivore,50.73,,28.3,14.9,8.8,12.5,40.1,280.7,115.5,165.2,137,Asio,otus,Strigidae,LC,0,17.1338758680698,5.69228327826318,Vertebrates,AerialScreaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.79175946922805,1.25617410568995,3.62700405039585,2994,STRIGIFORMES,Strigidae,Asio,otus,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,"resident and migratory, migration poorly understood, nomadic in parts of range (respoonding to prey availability), in others regular migration suggested",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Athene noctua,10,996,Spain,1.465863454,36.1857472,-5.802314,LC,High,Athene noctua,0,NA,Strigiformes,LC,No,Volant,168.9,31.8,Human Modified,Carnivore,Omnivore,40.42,,18.8,11.6,7.8,11.4,32.6,157,50,107,74.2,Athene,noctua,Strigidae,LC,0,17.1013058273212,5.12942523006574,Invertebrates,AerialSallying,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,1.50407739677627,1.25364403422589,4.07923092441205,2953,STRIGIFORMES,Strigidae,Athene,noctua,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,essentially resident,0,resident,full resident,full resident
Canal et al. 2018; Canal et al. 2019,Bubo bubo,10,996,Spain,0.146586345,36.9720701,-2.09277,LC,High,Bubo bubo,0,NA,Strigiformes,LC,No,Volant,2668.5,33,Rock,Carnivore,Vertivore,49.31,,50.4,26.6,17.9,26,79.9,438.5,144.8,293.8,244.5,Bubo,bengalensis,Strigidae,LC,0,15.0042568348596,7.00306545878646,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.25276296849537,1.39343058093856,5.8027224225111,2874,STRIGIFORMES,Strigidae,Bubo,bengalensis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Canal et al. 2018; Canal et al. 2019,Bubulcus ibis,10,996,Spain,0.073293173,36.3662775,-5.417709,LC,High,Bubulcus ibis,0,NA,Pelecaniformes,LC,No,Volant,366,29.9,Human Modified,Carnivore,Omnivore,5.1,,63.3,43.5,8.6,11.5,76.8,244.4,73,171.2,90.9,Bubulcus,ibis,Ardeidae,LC,0,17.7012813518095,5.90249671204724,Generalist,GroundForaging,PartiallyMigratory,NonCooperative,ExposedElevated,none,Terrestrial,No,1.50407739677627,1.19802754953329,3.56671182013973,827,PELECANIFORMES,Ardeidae,Bubulcus,ibis,in HBW Bubulcus_ibis includes race coromandus,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"partially migratory in most of range, tropical popltns generally sedentary, with extensive post-breeding dispersal and far-reaching dispersive movements in search of favourable feeding conditions, some popltns migratory or nomadic moving with rains; has expanded range naturally in 20th century to include Americas",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Calandrella brachydactyla,10,996,Spain,0.146586345,37.1118201,-2.40772,LC,High,Calandrella brachydactyla,0,NA,Passeriformes,LC,No,Volant,21.1,34.5,Grassland,Omnivore,Omnivore,42.62,,12.6,8.6,4.3,5.1,19.8,93.5,32.3,61.2,59.8,Calandrella,brachydactyla,Alaudidae,LC,0,16.3855345254769,3.04737550670583,Invertebrates,GroundForaging,PartiallyMigratory,NonCooperative,ExposedGround,weak,Terrestrial,No,1.38629436111989,1.16939276255574,3.72569342723665,6951,PASSERIFORMES,Alaudidae,Calandrella,brachydactyla,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"mostly migratory, partially migratory and resident popltns in S",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Caprimulgus ruficollis,10,996,Spain,0.293172691,36.3328902,-5.36997,NT,High,Caprimulgus ruficollis,0,NA,Caprimulgiformes,LC,No,Volant,68.5,54,Forest,Carnivore,Invertivore,36.13,,23.7,7.4,5,3,20.4,198.2,107,91.3,147.8,Caprimulgus,ruficollis,Caprimulgidae,LC,0,13.581265360788,4.22683374526818,Invertebrates,AerialScreaning,Migratory,NonCooperative,ExposedGround,weak,Terrestrial,No,0.405465108108164,1.53556674374979,4.64535197562092,3072,CAPRIMULGIFORMES,Caprimulgidae,Caprimulgus,ruficollis,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"migratory, some popltns partially sedentary",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Carduelis carduelis,10,996,Spain,0.146586345,36.4005985,-5.282258,LC,High,Carduelis carduelis,0,NA,Passeriformes,LC,No,Volant,16,33.4,Woodland,Herbivore,Granivore,50.13,,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,48.6,Carduelis,carduelis,Fringillidae,LC,0,16.5751586160701,2.77258872223978,Seeds,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.6094379124341,1.40798535509426,4.17438726989564,9640,PASSERIFORMES,Fringillidae,Carduelis,carduelis,,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,"resident, migratory, partially migratory and nomadic, some move altitudinally",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Cecropis daurica,10,996,Spain,0.183232932,37.4819602,-5.55586,LC,High,Cecropis daurica,0,NA,Passeriformes,LC,No,Volant,22.2,53.2,Grassland,Carnivore,Invertivore,29.46,,11.3,5.4,3.8,3,14.3,122.2,65,57.2,96.1,Hirundo,daurica,Hirundinidae,LC,0,16.6915847409196,3.10009228887823,Invertebrates,AerialScreaning,Migratory,NonCooperative,Cavity,none,Terrestrial,No,1.50407739677627,1.29008980218794,5.05942545826569,7213,PASSERIFORMES,Hirundinidae,Cecropis,daurica,in HBW includes hyperythra and domicella,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"migratory in N parts of range, mostly resident in S, some altitud movements in parts of range",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Cettia cetti,10,996,Spain,0.073293173,36.3461501,-5.412,LC,High,Cettia cetti,0,NA,Passeriformes,LC,No,Volant,13.2,14.3,Shrubland,Carnivore,Invertivore,41.65,,14.3,7.6,2.4,3,20.3,60.6,8.7,51.9,58.2,Cettia,cetti,Scotocercidae,LC,0,15.6800749745874,2.58173083442354,Invertebrates,ForagingGeneralist,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.50407739677627,1.3887872955203,4.16666522380173,7274,PASSERIFORMES,Cettiidae,Cettia,cetti,in HBW in family Sylviidae,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"resident and migratory popltns, some altitud migrants, in S sedentary or dispersive, more predominantly migratory in E",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Chloris chloris,10,996,Spain,0.036646586,37.0931426,-2.392059,LC,Medium,Chloris chloris,0,NA,Passeriformes,LC,No,Volant,26,32.5,Woodland,Herbivore,Granivore,50.67,,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,55.7,Carduelis,chloris,Fringillidae,LC,0,16.088454850755,3.25809653802148,Seeds,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.6094379124341,1.54514312517083,4.46590811865458,9616,PASSERIFORMES,Fringillidae,Chloris,chloris,in HBW Carduelis_chloris,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"resident and migratory, most W popltns resident but highly mobile in non-breeding season within breeding range, N breeders move to S of range, some races largely sedentary or dispersive",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Circus cyaneus,10,996,Spain,0.036646586,37.4742001,-5.1605,LC,Medium,Circus cyaneus,0,NA,Accipitriformes,LC,No,Volant,393,44.7,Grassland,Carnivore,Vertivore,58.07,,30.1,16,9.7,13,72.1,352.4,158.9,197.1,131.7,Circus,cyaneus,Accipitridae,LC,0,17.204821444316,5.97375871998905,Vertebrates,AerialScreaning,Migratory,NonCooperative,ExposedGround,weak,Terrestrial,No,1.50407739677627,1.15668008369902,3.07731226054641,1024,ACCIPITRIFORMES,Accipitridae,Circus,cyaneus,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,migratory in N of range but partially migratory and dispersive in S,1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Cisticola juncidis,10,996,Spain,0.183232932,37.2654301,-5.34772,LC,High,Cisticola juncidis,0,NA,Passeriformes,LC,No,Volant,6.8,13.5,Grassland,Carnivore,Invertivore,10.73,,12.1,6.8,2.3,2.6,17.7,48.9,6.7,42.8,40.3,Cisticola,juncidis,Cisticolidae,LC,0,16.7068474222177,1.91839212016142,Invertebrates,GroundForaging,Migratory,NonCooperative,Cavity,weak,Terrestrial,No,1.50407739677627,1.37360701309047,5.20565368168462,7553,PASSERIFORMES,Cisticolidae,Cisticola,juncidis,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,"largely resident in most of range, subject to local movements (often linked to seasonal change in habitat suitability) but partial migrant in some regions and migratory in NE, irruptive in several regions",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Columba livia,10,996,Spain,0.366465863,37.0931001,-4.31543,LC,High,Columba livia,0,NA,Columbiformes,LC,No,Volant,354.2,45.1,Human Modified,Herbivore,Granivore,33.52,,23.2,12.1,4.3,5,26.5,219.6,98.8,120.4,105.5,Columba,livia,Columbidae,LC,0,16.6721248859826,5.86986172534873,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147180559945,1.2981640707689,4.66908351173174,1874,COLUMBIFORMES,Columbidae,Columba,livia,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"natural popltns resident, may make local movements in seasonally arid areas",1,resident,full resident,full resident
Canal et al. 2018; Canal et al. 2019,Coturnix coturnix,10,996,Spain,0.036646586,37.2770201,-5.47319,LC,Medium,Coturnix coturnix,0,NA,Galliformes,LC,No,Volant,96.3,41,Human Modified,Herbivore,Granivore,44.69,,15.6,7.7,5.5,5.2,24.5,106.2,43.2,62.4,38.3,Coturnix,coturnix,Phasianidae,LC,0,16.8732753652908,4.56726061291487,Seeds,GroundForaging,Migratory,NonCooperative,ExposedGround,none,Terrestrial,No,2.35137525716348,1.30384048104053,4.21656219494635,263,GALLIFORMES,Phasianidae,Coturnix,coturnix,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,migratory and sedentary popltns,1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Cyanistes caeruleus,10,996,Spain,0.073293173,37.0774358,-5.338328,LC,High,Cyanistes caeruleus,0,NA,Passeriformes,LC,No,Volant,11.1,21,Forest,Omnivore,Invertivore,50.72,,9.7,5.8,3.2,4.2,15.2,65.6,13.8,51.8,51.4,Parus,caeruleus,Paridae,LC,0,16.0780845151033,2.58776403522771,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,2.01490302054226,1.52721339633272,4.42124734782716,6866,PASSERIFORMES,Paridae,Cyanistes,caeruleus,,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,"mainly resident, partially migratory in N of range, some seasonal altitud shifts, occasionally irruptive",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Delichon urbicum,10,996,Spain,0.036646586,36.3728802,-5.4192,LC,Medium,Delichon urbicum,0,NA,Passeriformes,LC,No,Volant,14.5,54.3,Human Modified,Carnivore,Invertivore,51.81,,10.7,4.8,3.7,2.9,11.3,108.1,58.9,49.5,61.3,Delichon,urbicum,Hirundinidae,LC,0,17.0763008185015,2.67414864942653,Invertebrates,AerialScreaning,Migratory,NonCooperative,Cavity,none,Terrestrial,No,1.50407739677627,1.2274575012325,3.54961738678043,7206,PASSERIFORMES,Hirundinidae,Delichon,urbicum,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Canal et al. 2018; Canal et al. 2019,Emberiza calandra,10,996,Spain,0.256526104,36.4424701,-5.73575,LC,High,Emberiza calandra,0,NA,Passeriformes,LC,No,Volant,48.5,26.5,Grassland,Herbivore,Omnivore,44.09,,16.2,9.6,6,8.2,24.4,97.2,25.7,71.3,70.5,Miliaria,calandra,Emberizidae,LC,0,14.3367085423282,3.88156379794344,Seeds,GroundForaging,PartiallyMigratory,Cooperative,ExposedGround,weak,Terrestrial,No,1.50407739677627,1.41509661841518,4.44851637594271,9980,PASSERIFORMES,Emberizidae,Emberiza,calandra,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,sedentary and partially migratory popltns,1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Erithacus rubecula,10,996,Spain,0.952811245,36.3316006,-5.337984,LC,High,Erithacus rubecula,0,NA,Passeriformes,LC,No,Volant,17.7,19.9,Forest,Carnivore,Omnivore,53.82,,14,7,2.9,3.3,24.5,71.6,14.2,57.3,56.9,Erithacus,rubecula,Muscicapidae,LC,0,16.1382494714809,2.87356463957978,Invertebrates,ForagingGeneralist,Migratory,NonCooperative,Cavity,strong,Terrestrial,No,1.6094379124341,1.47395932720006,4.22683374526818,8638,PASSERIFORMES,Muscicapidae,Erithacus,rubecula,in HBW in family Turdidae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"resident and migratory, poorly understood on popltn level",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Falco tinnunculus,10,996,Spain,0.036646586,37.2076695,-4.331237,LC,Medium,Falco tinnunculus,0,NA,Falconiformes,LC,No,Volant,183.2,51,Shrubland,Carnivore,Vertivore,36.82,,20.8,14.1,10.6,11.5,39.1,241,123.2,118.4,154.5,Falco,tinnunculus,Falconidae,LC,0,17.5677118848054,5.21063303590315,Vertebrates,AerialScreaning,Migratory,NonCooperative,Cavity,weak,Terrestrial,No,1.38629436111989,1.23681278052818,4.0876555740713,1219,FALCONIFORMES,Falconidae,Falco,tinnunculus,in HBW Falco_tinnunculus includes race rupicolus,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"migratory, partially migratory, and sedentary or dispersive popltns",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Fringilla coelebs,10,996,Spain,0.40311245,36.1570402,-5.81767,LC,High,Fringilla coelebs,0,NA,Passeriformes,LC,No,Volant,23.8,27.6,Forest,Omnivore,Invertivore,52.79,,14.7,9.8,5.5,6.7,17.8,85.9,23.7,62.2,65.9,Fringilla,coelebs,Fringillidae,LC,0,16.4122390514983,3.17010566049877,Invertebrates,ForagingGeneralist,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.50407739677627,1.43496551463699,4.11414718951828,9530,PASSERIFORMES,Fringillidae,Fringilla,coelebs,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"resident, partially migratory and migratory, N popltns migrate, S popltns can be more or less sedentary",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Galerida cristata,10,996,Spain,0.366465863,36.3905002,-5.4356,LC,High,Galerida cristata,0,NA,Passeriformes,LC,No,Volant,42.7,26.7,Grassland,Omnivore,Omnivore,34.48,,19.8,13.7,4.7,5.4,24.8,103.4,27.7,75.8,62,Galerida,cristata,Alaudidae,LC,0,17.1655809051012,3.75373042643355,Generalist,GroundForaging,Sedentary,NonCooperative,ExposedGround,weak,Terrestrial,No,1.38629436111989,1.26614452342066,4.41279829334063,6970,PASSERIFORMES,Alaudidae,Galerida,cristata,in HBW includes Galerida_macrorhyncha,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"predominantly resident, sedentary in much of range, partially or fully migratory in N part of E range, some dispersive movement in other regions",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Galerida theklae,10,996,Spain,0.036646586,37.5054301,-2.93786,LC,Medium,Galerida theklae,0,NA,Passeriformes,LC,No,Volant,38.2,23.3,Shrubland,Omnivore,Omnivore,26.42,,16.9,10.9,4.6,5.4,24.5,98.4,23,75.3,58.8,Galerida,theklae,Alaudidae,LC,0,14.5239761108747,3.64204986675714,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedGround,weak,Terrestrial,No,1.25276296849537,1.29241220547046,3.98713047791495,6972,PASSERIFORMES,Alaudidae,Galerida,theklae,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"resident, some apparent longer dispersive movement or wandering in some areas",1,resident,full resident,full resident
Canal et al. 2018; Canal et al. 2019,Gallinula chloropus,10,996,Spain,0.036646586,37.2851905,-7.23805,LC,Medium,Gallinula chloropus,0,NA,Gruiformes,LC,No,Volant,339.6,32.2,Wetland,Omnivore,Omnivore,27.57,,33.9,13.2,4.3,8.1,45.9,165.5,53,110.5,69,Gallinula,chloropus,Rallidae,LC,0,17.7722570278316,5.82785678975813,Generalist,GroundForaging,Sedentary,Cooperative,ExposedGround,weak,Wetland,No,2.2512917986065,1.36287107317628,4.61313835563727,1435,GRUIFORMES,Rallidae,Gallinula,chloropus,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"resident or dispersive in S of range, with local movements in reposnse to changing conditions, and partially migratory to migratory elsewhere",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Garrulus glandarius,10,996,Spain,0.036646586,37.3300404,-7.16654,LC,Medium,Garrulus glandarius,0,NA,Passeriformes,LC,No,Volant,159.5,19.4,Forest,Omnivore,Omnivore,51.02,,33,19.9,9,11.6,39.1,181.1,35.4,147.3,150.2,Garrulus,glandarius,Corvidae,LC,0,16.9023881138017,5.07179310707435,Generalist,ArborealGleaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.6094379124341,1.38031006963137,4.48300255201388,6610,PASSERIFORMES,Corvidae,Garrulus,glandarius,,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,"mainly resident, with irregular movements including irruptions and seasonal altitud movements (acorn crops)",1,resident,partial resident,partial resident
Canal et al. 2018; Canal et al. 2019,Hirundo rustica,10,996,Spain,0.183232932,36.1842202,-5.80343,LC,High,Hirundo rustica,0,NA,Passeriformes,LC,No,Volant,17.9,52.6,Human Modified,Carnivore,Invertivore,47.56,,12.4,6,4.5,2.7,11.7,115.8,62.3,56,71.4,Hirundo,rustica,Hirundinidae,LC,0,17.7609292594114,2.88535921607262,Invertebrates,AerialScreaning,Migratory,NonCooperative,Cavity,none,Terrestrial,No,1.50407739677627,1.27948057991299,3.99083418585244,7187,PASSERIFORMES,Hirundinidae,Hirundo,rustica,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"mainly migratory, a few stay all year and a few resident popltns",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Jynx torquilla,10,996,Spain,0.146586345,37.0892302,-4.42076,LC,High,Jynx torquilla,0,NA,Piciformes,LC,No,Volant,35,27.1,Woodland,Carnivore,Invertivore,53.28,,17.3,9.1,3.7,3.9,19.6,87.4,23.6,63.6,68.2,Jynx,torquilla,Picidae,LC,0,16.6859578238057,3.55420455078733,Invertebrates,GroundForaging,Migratory,NonCooperative,Cavity,weak,Terrestrial,No,2.2512917986065,1.27588481439743,3.72328088083127,4067,PICIFORMES,Picidae,Jynx,torquilla,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"largely migratory, a few resident popltns that only make short-distance or altitud movements",1,directional migratory,partial directional migrant,partial directional migrant
Canal et al. 2018; Canal et al. 2019,Lanius meridionalis,10,996,Spain,0.073293173,37.0591196,-5.31265,VU,High,Lanius meridionalis,0,NA,Passeriformes,VU,No,Volant,60.4,23.8,Shrubland,Carnivore,Invertivore,40.37,,22.9,13.2,6.7,8.9,30.6,104.1,24.8,79.2,106.2,Lanius,meridionalis,Laniidae,VU,1,16.4304995477689,4.10148567037347,Invertebrates,AerialSallying,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.46633706879343,1.23149303238399,4.51743127168008,6288,PASSERIFORMES,Laniidae,Lanius,meridionalis,in HBW Lanius_meridionalis includes race pallidirostris,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"resident or mainly resident, some popltns make regular small movements, range overlap with migratory pallidirostris and taxonomic confusion",1,resident,full resident,full resident
Canal et al. 2018; Canal et al. 2019,Lanius senator,10,996,Spain,0.109939759,36.4058202,-6.12434,NT,High,Lanius senator,0,NA,Passeriformes,LC,No,Volant,36,31.4,Shrubland,Carnivore,Invertivore,38.9,,17.9,10.5,5.9,7.3,24.2,97.2,30.5,66.6,75.1,Lanius,senator,Laniidae,LC,0,14.7614765901482,3.58268525770753,Invertebrates,AerialSallying,Migratory,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.70474809223843,1.60645497294907,4.71043069664558,6298,PASSERIFORMES,Laniidae,Lanius,senator,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
